"","X","loan_amnt","term","int_rate","installment","sub_grade","emp_length","home_ownership","annual_inc","verification_status","loan_status","purpose","dti","delinq_2yrs"
"9357",164266,24200," 36 months",12.88,814,"C2","5 years","OWN",55000,"Not Verified","No Default","debt_consolidation",17.59,0
"9358",501077,12425," 36 months",14.65,428.6,"C5","10+ years","MORTGAGE",50000,"Source Verified","No Default","debt_consolidation",23.16,2
"9359",426607,16100," 36 months",10.99,527.02,"B4","2 years","RENT",380160,"Verified","No Default","debt_consolidation",4.77,1
"9360",488703,16000," 36 months",6.68,491.7,"A3","5 years","RENT",130000,"Source Verified","No Default","major_purchase",8.22,0
"9361",81045,21625," 36 months",16.55,766.16,"D2","n/a","OWN",49200,"Verified","No Default","debt_consolidation",16.54,0
"9362",600614,12000," 36 months",6.24,366.37,"A2","10+ years","MORTGAGE",85000,"Source Verified","No Default","credit_card",21.97,1
"9363",152446,15325," 60 months",15.61,369.51,"D1","8 years","RENT",35000,"Source Verified","No Default","debt_consolidation",23.04,1
"9364",200566,30000," 36 months",16.55,1062.88,"D2","2 years","OWN",99000,"Verified","No Default","debt_consolidation",10.75,1
"9365",279144,9000," 36 months",10.64,293.12,"B2","1 year","RENT",46500,"Not Verified","No Default","debt_consolidation",20.28,0
"9366",92738,22000," 36 months",12.29,733.77,"C1","10+ years","MORTGAGE",78663.8,"Source Verified","No Default","debt_consolidation",12.48,0
"9367",249592,10000," 60 months",8.18,203.63,"B1","9 years","MORTGAGE",26800,"Not Verified","No Default","debt_consolidation",10.48,0
"9368",128855,25000," 36 months",12.05,830.96,"C1","1 year","RENT",90000,"Not Verified","No Default","credit_card",7.75,0
"9369",263012,10000," 36 months",7.89,312.86,"A5","9 years","MORTGAGE",60000,"Source Verified","No Default","debt_consolidation",15,2
"9370",555280,12000," 36 months",12.29,400.24,"C1","7 years","MORTGAGE",85000,"Not Verified","No Default","debt_consolidation",18.75,1
"9371",163314,14000," 60 months",13.99,325.69,"C4","7 years","MORTGAGE",86000,"Source Verified","No Default","small_business",14.79,0
"9372",247400,20000," 36 months",11.99,664.2,"B3","1 year","OWN",160000,"Source Verified","No Default","home_improvement",5.54,2
"9373",581068,8500," 36 months",10.99,278.24,"B3","< 1 year","RENT",95000,"Not Verified","No Default","debt_consolidation",22.59,0
"9374",297796,8400," 36 months",13.11,283.48,"B4","3 years","RENT",80000,"Not Verified","Default","debt_consolidation",16.2,0
"9375",600327,25000," 60 months",13.66,577.31,"C3","4 years","MORTGAGE",74000,"Source Verified","No Default","credit_card",29.19,0
"9376",2851,7200," 36 months",15.31,250.69,"C4","10+ years","RENT",114000,"Source Verified","No Default","debt_consolidation",4.49,2
"9377",123039,14400," 60 months",19.52,377.68,"E3","10+ years","RENT",98000,"Source Verified","No Default","debt_consolidation",26.37,1
"9378",179492,6000," 36 months",12.59,200.99,"C2","8 years","MORTGAGE",35000,"Verified","No Default","debt_consolidation",14.33,1
"9379",154970,16000," 60 months",14.49,376.37,"C4","4 years","RENT",38480,"Source Verified","No Default","credit_card",20.77,2
"9380",276683,22650," 60 months",16.99,562.79,"D3","10+ years","RENT",70000,"Source Verified","No Default","debt_consolidation",22.77,0
"9381",73312,24000," 60 months",17.57,603.85,"D2","10+ years","RENT",115000,"Source Verified","No Default","credit_card",14.89,0
"9382",3056,12000," 36 months",7.26,371.96,"A4","6 years","RENT",55000,"Verified","No Default","credit_card",21.34,0
"9383",595343,12000," 36 months",6.49,367.74,"A2","10+ years","MORTGAGE",95000,"Not Verified","No Default","debt_consolidation",19.03,0
"9384",246758,20000," 60 months",14.99,475.7,"C5","3 years","OWN",83000,"Source Verified","No Default","credit_card",23.34,0
"9385",380491,25300," 60 months",20.99,684.31,"E5","4 years","OWN",55000,"Source Verified","No Default","debt_consolidation",18.52,0
"9386",4450,20675," 60 months",16.29,505.97,"D2","7 years","MORTGAGE",75000,"Source Verified","No Default","debt_consolidation",9.28,0
"9387",379571,8000," 36 months",10.99,261.88,"B4","8 years","MORTGAGE",70000,"Not Verified","No Default","debt_consolidation",19.87,0
"9388",72341,11400," 36 months",14.65,393.24,"C5","4 years","OWN",65000,"Source Verified","No Default","debt_consolidation",4.19,0
"9389",332392,8000," 36 months",18.24,290.19,"D5","1 year","RENT",60000,"Verified","No Default","home_improvement",27.57,0
"9390",281559,13000," 36 months",9.17,414.43,"B2","10+ years","RENT",79000,"Not Verified","No Default","debt_consolidation",28.04,2
"9391",38933,8000," 36 months",7.26,247.97,"A4","2 years","MORTGAGE",84000,"Not Verified","No Default","debt_consolidation",13.77,3
"9392",383099,3000," 36 months",12.69,100.64,"C2","5 years","RENT",75000,"Not Verified","No Default","credit_card",13.95,0
"9393",499127,6000," 36 months",14.33,206.03,"C2","4 years","RENT",22000,"Not Verified","No Default","debt_consolidation",27,1
"9394",21116,10000," 36 months",14.31,343.29,"C4","9 years","MORTGAGE",43000,"Source Verified","No Default","debt_consolidation",32.12,1
"9395",521166,26000," 36 months",15.61,909.09,"D1","10+ years","MORTGAGE",52000,"Source Verified","No Default","credit_card",18.42,1
"9396",299903,28000," 36 months",5.32,843.22,"A1","1 year","MORTGAGE",170000,"Source Verified","No Default","debt_consolidation",20.89,1
"9397",411246,20400," 60 months",18.24,520.7,"D5","3 years","RENT",63000,"Verified","No Default","debt_consolidation",18.32,0
"9398",368915,8100," 36 months",7.89,253.42,"A5","5 years","MORTGAGE",42000,"Not Verified","No Default","debt_consolidation",25.86,1
"9399",450391,10000," 36 months",11.67,330.57,"B4","< 1 year","RENT",45000,"Source Verified","No Default","debt_consolidation",31.81,0
"9400",439488,9600," 36 months",19.52,354.43,"E2","10+ years","RENT",50000,"Source Verified","No Default","debt_consolidation",10.97,0
"9401",583224,25000," 60 months",19.19,651.14,"E3","5 years","MORTGAGE",50000,"Not Verified","No Default","debt_consolidation",33.25,0
"9402",307752,6000," 36 months",9.99,193.58,"B3","1 year","MORTGAGE",41000,"Source Verified","No Default","other",19.47,0
"9403",21192,4800," 36 months",14.48,165.18,"C5","n/a","MORTGAGE",110000,"Not Verified","No Default","debt_consolidation",15.14,0
"9404",232097,25900," 60 months",21.99,715.19,"F1","10+ years","OWN",54000,"Verified","No Default","home_improvement",30.95,1
"9405",107999,34475," 36 months",15.31,1200.33,"C2","5 years","MORTGAGE",86000,"Verified","No Default","credit_card",17.22,1
"9406",319027,12800," 60 months",17.86,324.07,"D5","1 year","RENT",42000,"Source Verified","No Default","debt_consolidation",10.74,0
"9407",484408,11000," 36 months",13.99,375.91,"C4","n/a","OWN",60000,"Verified","No Default","debt_consolidation",35.34,1
"9408",366972,15000," 60 months",13.99,348.95,"C4","< 1 year","RENT",70000,"Source Verified","No Default","credit_card",17.37,0
"9409",192886,8000," 36 months",7.69,249.55,"A4","1 year","RENT",46000,"Source Verified","No Default","debt_consolidation",14.64,0
"9410",573674,14825," 36 months",17.57,532.77,"D4","10+ years","OWN",35000,"Not Verified","No Default","debt_consolidation",27.55,1
"9411",144575,19200," 36 months",8.9,609.67,"A5","3 years","RENT",76000,"Not Verified","No Default","credit_card",17.05,0
"9412",406676,25000," 60 months",13.18,571.14,"C3","2 years","MORTGAGE",62500,"Source Verified","No Default","debt_consolidation",22.6,0
"9413",451493,15925," 60 months",16.99,395.7,"D3","n/a","MORTGAGE",95400,"Not Verified","No Default","debt_consolidation",10.73,0
"9414",315969,20000," 36 months",7.89,625.72,"A5","10+ years","RENT",140000,"Source Verified","No Default","debt_consolidation",11.97,0
"9415",43288,24000," 36 months",7.26,743.91,"A4","10+ years","MORTGAGE",1e+05,"Source Verified","No Default","debt_consolidation",19.21,0
"9416",219615,19500," 60 months",15.61,470.18,"D1","4 years","RENT",140000,"Source Verified","Default","debt_consolidation",7.85,0
"9417",7296,19000," 36 months",6.03,578.28,"A1","10+ years","MORTGAGE",87000,"Verified","No Default","credit_card",22.94,0
"9418",476511,15000," 60 months",21.18,407.33,"E3","4 years","RENT",58000,"Verified","No Default","small_business",22.47,0
"9419",437758,6000," 36 months",7.89,187.72,"A5","10+ years","MORTGAGE",64000,"Verified","No Default","debt_consolidation",3.92,0
"9420",601308,4600," 36 months",18.75,168.04,"D3","2 years","RENT",20000,"Not Verified","Default","credit_card",19.86,0
"9421",395520,20000," 36 months",14.99,693.21,"C5","< 1 year","RENT",1e+05,"Source Verified","No Default","debt_consolidation",33.33,1
"9422",469217,20000," 36 months",7.9,625.81,"A4","6 years","MORTGAGE",90000,"Not Verified","No Default","debt_consolidation",14,1
"9423",319480,4800," 36 months",14.65,165.58,"C5","< 1 year","OWN",31000,"Not Verified","No Default","debt_consolidation",34.19,0
"9424",95170,13000," 36 months",6.89,400.75,"A3","9 years","MORTGAGE",110000,"Source Verified","No Default","home_improvement",15.46,0
"9425",94455,16000," 60 months",12.59,360.7,"C2","5 years","RENT",37000,"Source Verified","No Default","debt_consolidation",9.8,0
"9426",374362,35000," 60 months",10.99,760.82,"B4","10+ years","MORTGAGE",125000,"Source Verified","No Default","debt_consolidation",18.87,0
"9427",371514,4000," 60 months",15.21,95.61,"D2","10+ years","MORTGAGE",55000,"Not Verified","Default","major_purchase",16.04,0
"9428",348930,10000," 36 months",10.99,327.34,"B2","10+ years","RENT",30000,"Not Verified","No Default","debt_consolidation",14.04,0
"9429",60424,35000," 60 months",13.99,814.21,"C4","< 1 year","OWN",215000,"Verified","No Default","home_improvement",24.09,0
"9430",225105,30000," 36 months",9.17,956.37,"B2","10+ years","OWN",138000,"Verified","No Default","home_improvement",13.05,0
"9431",471092,35000," 60 months",13.33,802.29,"C3","10+ years","MORTGAGE",96000,"Source Verified","No Default","debt_consolidation",17.79,0
"9432",306513,5000," 36 months",7.26,154.99,"A4","10+ years","MORTGAGE",29000,"Source Verified","No Default","debt_consolidation",16.97,0
"9433",391567,20000," 60 months",17.57,503.21,"D4","8 years","RENT",60000,"Source Verified","No Default","debt_consolidation",21.54,1
"9434",424704,16000," 36 months",8.67,506.35,"B1","10+ years","MORTGAGE",95000,"Verified","No Default","debt_consolidation",19.32,0
"9435",95314,3500," 36 months",18.85,128.04,"D3","1 year","RENT",43500,"Verified","No Default","other",34.98,0
"9436",51630,12000," 36 months",9.8,386.09,"B3","3 years","MORTGAGE",70000,"Not Verified","No Default","debt_consolidation",13.46,1
"9437",478199,11200," 60 months",18.25,285.94,"E1","5 years","RENT",35000,"Not Verified","No Default","debt_consolidation",28.46,0
"9438",373083,10000," 36 months",7.89,312.86,"A5","10+ years","MORTGAGE",90000,"Source Verified","No Default","home_improvement",18.75,0
"9439",70366,12000," 60 months",15.61,289.34,"C5","10+ years","MORTGAGE",80000,"Source Verified","No Default","debt_consolidation",20.24,0
"9440",271047,9375," 36 months",15.61,327.8,"D1","9 years","RENT",38000,"Source Verified","No Default","credit_card",28.58,1
"9441",564794,18000," 36 months",9.67,578.03,"B1","10+ years","MORTGAGE",210000,"Source Verified","No Default","debt_consolidation",20.33,3
"9442",62732,8000," 36 months",9.8,257.39,"B3","10+ years","RENT",46000,"Not Verified","No Default","credit_card",28.96,0
"9443",25959,3200," 36 months",15.61,111.89,"D1","8 years","MORTGAGE",40000,"Verified","No Default","debt_consolidation",5.46,0
"9444",265096,14000," 60 months",16.55,344.56,"D2","10+ years","OWN",72000,"Source Verified","No Default","credit_card",34.93,0
"9445",382450,28000," 60 months",15.61,675.12,"D1","3 years","MORTGAGE",110000,"Source Verified","No Default","debt_consolidation",14.67,0
"9446",461254,30000," 60 months",10.99,652.13,"B4","4 years","MORTGAGE",138000,"Verified","No Default","credit_card",7.82,0
"9447",366395,35000," 60 months",18.25,893.54,"E1","10+ years","MORTGAGE",145500,"Verified","No Default","credit_card",28.63,1
"9448",67100,6000," 36 months",11.67,198.35,"B4","4 years","MORTGAGE",120000,"Not Verified","No Default","home_improvement",14.81,0
"9449",526389,14225," 60 months",20.99,384.76,"E5","10+ years","OWN",50000,"Verified","No Default","debt_consolidation",27.22,0
"9450",300077,24000," 60 months",18.55,616.65,"E2","10+ years","OWN",1e+05,"Verified","No Default","debt_consolidation",15.22,0
"9451",381148,3825," 36 months",18.24,138.75,"D5","8 years","RENT",55000,"Verified","Default","medical",0.87,0
"9452",136554,11650," 36 months",16.99,415.3,"D3","2 years","RENT",44000,"Verified","No Default","debt_consolidation",12.6,0
"9453",148074,18500," 36 months",9.17,589.76,"B2","< 1 year","MORTGAGE",40000,"Source Verified","No Default","debt_consolidation",12.36,0
"9454",499972,24000," 36 months",5.32,722.76,"A1","10+ years","MORTGAGE",82000,"Source Verified","No Default","debt_consolidation",7.87,1
"9455",234559,14450," 60 months",13.67,333.76,"C4","< 1 year","MORTGAGE",35000,"Verified","No Default","debt_consolidation",16.7,0
"9456",211153,14000," 36 months",6.03,426.1,"A1","9 years","MORTGAGE",60000,"Source Verified","No Default","debt_consolidation",22.56,0
"9457",607484,10000," 36 months",12.35,333.82,"B4","n/a","MORTGAGE",75000,"Source Verified","No Default","debt_consolidation",17.23,0
"9458",515380,10300," 36 months",7.89,322.25,"A5","10+ years","MORTGAGE",74000,"Source Verified","No Default","debt_consolidation",16.98,1
"9459",5878,25000," 36 months",6.89,770.68,"A3","10+ years","RENT",99901,"Verified","No Default","credit_card",5.18,0
"9460",497252,2200," 36 months",10.99,72.02,"B4","< 1 year","MORTGAGE",80000,"Verified","No Default","major_purchase",20.57,9
"9461",440757,14000," 36 months",13.33,473.95,"C3","5 years","MORTGAGE",91000,"Not Verified","No Default","debt_consolidation",29.87,0
"9462",314490,16000," 36 months",14.65,551.91,"C5","7 years","MORTGAGE",52000,"Source Verified","No Default","debt_consolidation",11.53,0
"9463",389522,10000," 36 months",8.18,314.2,"B1","10+ years","MORTGAGE",38000,"Source Verified","No Default","credit_card",8.72,0
"9464",406308,20000," 60 months",13.99,465.27,"C4","< 1 year","MORTGAGE",75000,"Source Verified","No Default","debt_consolidation",13.18,1
"9465",423750,20950," 36 months",14.31,719.18,"C4","n/a","MORTGAGE",50000,"Verified","No Default","credit_card",22.35,0
"9466",188400,30000," 60 months",24.5,871.77,"F3","8 years","MORTGAGE",98000,"Verified","No Default","debt_consolidation",11.8,1
"9467",139859,16200," 36 months",10.99,530.3,"B4","4 years","RENT",101000,"Source Verified","No Default","credit_card",10.98,0
"9468",324917,16950," 60 months",21.98,467.95,"E4","4 years","RENT",38000,"Verified","No Default","credit_card",31.98,1
"9469",134778,35000," 36 months",9.99,1129.19,"B3","8 years","MORTGAGE",110000,"Verified","No Default","debt_consolidation",15.5,0
"9470",58407,15000," 36 months",11.53,494.86,"B5","10+ years","MORTGAGE",71000,"Source Verified","No Default","debt_consolidation",21.64,0
"9471",574288,14000," 36 months",8.18,439.88,"B1","10+ years","MORTGAGE",70000,"Not Verified","No Default","debt_consolidation",23.56,1
"9472",465562,20000," 36 months",7.49,622.04,"A4","6 years","MORTGAGE",135000,"Source Verified","No Default","debt_consolidation",24.42,0
"9473",537917,5375," 36 months",16.99,191.61,"D1","< 1 year","MORTGAGE",43000,"Verified","Default","debt_consolidation",16.8,0
"9474",133013,14250," 60 months",19.99,377.46,"E1","10+ years","MORTGAGE",48000,"Verified","No Default","debt_consolidation",19.73,0
"9475",448159,7900," 36 months",14.49,271.89,"C4","2 years","RENT",35500,"Not Verified","No Default","debt_consolidation",4.8,0
"9476",239631,25000," 36 months",16.55,885.73,"D2","10+ years","OWN",78254,"Verified","No Default","debt_consolidation",23.6,0
"9477",158588,13625," 60 months",19.52,357.35,"E2","4 years","MORTGAGE",71500,"Verified","No Default","debt_consolidation",23.04,0
"9478",564220,18825," 60 months",15.8,455.79,"C3","10+ years","RENT",43000,"Verified","Default","debt_consolidation",30.17,0
"9479",227929,15000," 36 months",8.18,471.3,"B1","6 years","MORTGAGE",69000,"Not Verified","No Default","home_improvement",5.01,0
"9480",394353,21000," 36 months",10.99,687.42,"B4","10+ years","RENT",125000,"Source Verified","No Default","debt_consolidation",23,1
"9481",479441,14075," 60 months",15.88,341.38,"C4","7 years","MORTGAGE",59200,"Verified","No Default","debt_consolidation",17.07,0
